ATM_ID,Location,Latitude,Longitude,Area_Type,City,Monthly_Transactions,Avg_Withdrawal_Amount,ATM_Status,Last_Used_Days_Ago
ATM01837,Kothrud,18.5074,73.8077,Mixed,Pune,1100,2786,Active,73
ATM01838,Shivaji Nagar,18.53,73.85,IT Hub,Pune,0,3990,Active,29
ATM01839,Hadapsar,18.5089,73.9235,Mixed,Pune,294,4189,Active,28
ATM01840,Hinjewadi,18.5911,73.7389,Commercial,Pune,0,3815,Active,8
ATM01841,Viman Nagar,18.5679,73.9143,Mixed,Pune,1040,3290,Active,8
ATM01842,Viman Nagar,18.5679,73.9143,Commercial,Pune,3197,4210,Active,84
ATM01843,Baner,18.559,73.7862,Residential,Pune,1141,3442,Active,2
ATM01844,Kothrud,18.5074,73.8077,Commercial,Pune,0,3767,Active,31
ATM01845,Camp,18.5167,73.8567,IT Hub,Pune,969,755,Active,54
ATM01846,Camp,18.5167,73.8567,Commercial,Pune,377,4121,Active,2
ATM01847,Aundh,18.5579,73.8077,Residential,Pune,2371,2621,Active,65
ATM01848,Camp,18.5167,73.8567,Commercial,Pune,601,2026,Active,17
ATM01849,Shivaji Nagar,18.53,73.85,Residential,Pune,0,4628,Active,33
ATM01850,Hadapsar,18.5089,73.9235,IT Hub,Pune,2338,3435,Active,3
ATM01851,Shivaji Nagar,18.53,73.85,Residential,Pune,0,3697,Active,14
ATM01852,Hinjewadi,18.5911,73.7389,Residential,Pune,0,4123,Active,4
ATM01853,Shivaji Nagar,18.53,73.85,Commercial,Pune,1612,1364,Active,49
ATM01854,Viman Nagar,18.5679,73.9143,IT Hub,Pune,0,2898,Active,34
ATM01855,Hadapsar,18.5089,73.9235,IT Hub,Pune,466,3615,Active,5
ATM01856,Yerwada,18.5626,73.877,IT Hub,Pune,856,2375,Active,64
ATM01857,Hinjewadi,18.5911,73.7389,Mixed,Pune,0,3513,Active,13
ATM01858,Yerwada,18.5626,73.877,Mixed,Pune,0,3761,Active,75
ATM01859,Hinjewadi,18.5911,73.7389,IT Hub,Pune,0,3058,Active,2
ATM01860,Aundh,18.5579,73.8077,Mixed,Pune,1999,2211,Active,6
ATM01861,Hinjewadi,18.5911,73.7389,Commercial,Pune,364,5597,Active,15
ATM01862,Swargate,18.5018,73.8636,Mixed,Pune,0,4122,Active,44
ATM01863,Baner,18.559,73.7862,Mixed,Pune,0,1952,Active,11
ATM01864,Baner,18.559,73.7862,Commercial,Pune,0,3447,Active,31
ATM01865,Swargate,18.5018,73.8636,Residential,Pune,1291,2322,Active,22
ATM01866,Shivaji Nagar,18.53,73.85,Commercial,Pune,1227,3729,Active,0
ATM01867,Hadapsar,18.5089,73.9235,IT Hub,Pune,0,2923,Active,10
ATM01868,Baner,18.559,73.7862,Residential,Pune,600,3133,Active,42
ATM01869,Viman Nagar,18.5679,73.9143,Residential,Pune,2897,2804,Active,6
ATM01870,Hinjewadi,18.5911,73.7389,Residential,Pune,135,3410,Active,40
ATM01871,Swargate,18.5018,73.8636,Residential,Pune,178,4075,Active,9
ATM01872,Camp,18.5167,73.8567,Mixed,Pune,0,3733,Active,42
ATM01873,Viman Nagar,18.5679,73.9143,Commercial,Pune,720,3491,Active,2
ATM01874,Kothrud,18.5074,73.8077,IT Hub,Pune,1841,3126,Active,1
ATM01875,Shivaji Nagar,18.53,73.85,Residential,Pune,0,1745,Active,1
ATM01876,Baner,18.559,73.7862,Commercial,Pune,0,3556,Active,33
ATM01877,Camp,18.5167,73.8567,IT Hub,Pune,0,1561,Active,53
ATM01878,Swargate,18.5018,73.8636,Mixed,Pune,2792,2690,Active,46
ATM01879,Yerwada,18.5626,73.877,Mixed,Pune,1488,1689,Active,1
ATM01880,Aundh,18.5579,73.8077,IT Hub,Pune,424,4265,Active,10
ATM01881,Swargate,18.5018,73.8636,Residential,Pune,2522,3315,Active,1
ATM01882,Hinjewadi,18.5911,73.7389,IT Hub,Pune,0,2003,Active,74
ATM01883,Viman Nagar,18.5679,73.9143,IT Hub,Pune,2873,3376,Active,31
ATM01884,Swargate,18.5018,73.8636,Residential,Pune,2177,3521,Active,29
ATM01885,Hadapsar,18.5089,73.9235,Commercial,Pune,908,1295,Active,45
ATM01886,Kothrud,18.5074,73.8077,Commercial,Pune,500,2064,Active,1
ATM01887,Viman Nagar,18.5679,73.9143,IT Hub,Pune,0,5244,Active,46
ATM01888,Camp,18.5167,73.8567,IT Hub,Pune,297,4582,Active,22
ATM01889,Yerwada,18.5626,73.877,Mixed,Pune,1397,2743,Active,1
ATM01890,Aundh,18.5579,73.8077,Residential,Pune,2015,2740,Active,64
ATM01891,Kothrud,18.5074,73.8077,Mixed,Pune,948,2745,Active,10
ATM01892,Hadapsar,18.5089,73.9235,Mixed,Pune,960,2945,Active,57
ATM01893,Camp,18.5167,73.8567,IT Hub,Pune,190,1543,Active,32
ATM01894,Swargate,18.5018,73.8636,Commercial,Pune,950,2823,Active,88
ATM01895,Yerwada,18.5626,73.877,Commercial,Pune,0,3941,Active,23
ATM01896,Hinjewadi,18.5911,73.7389,IT Hub,Pune,3171,2836,Active,10
ATM01897,Shivaji Nagar,18.53,73.85,Mixed,Pune,1907,2738,Active,38
ATM01898,Shivaji Nagar,18.53,73.85,IT Hub,Pune,1832,3104,Active,33
ATM01899,Shivaji Nagar,18.53,73.85,Mixed,Pune,2883,2883,Active,28
ATM01900,Swargate,18.5018,73.8636,Mixed,Pune,33,2923,Active,16
ATM01901,Yerwada,18.5626,73.877,Commercial,Pune,0,2647,Active,97
ATM01902,Hadapsar,18.5089,73.9235,IT Hub,Pune,1730,2916,Active,8
ATM01903,Hinjewadi,18.5911,73.7389,Mixed,Pune,0,3778,Active,62
ATM01904,Baner,18.559,73.7862,IT Hub,Pune,58,1969,Active,8
ATM01905,Camp,18.5167,73.8567,Mixed,Pune,0,3839,Active,23
ATM01906,Hinjewadi,18.5911,73.7389,Mixed,Pune,926,4656,Active,17
ATM01907,Aundh,18.5579,73.8077,Commercial,Pune,0,2975,Active,18
ATM01908,Aundh,18.5579,73.8077,IT Hub,Pune,2797,3317,Active,20
ATM01909,Viman Nagar,18.5679,73.9143,Mixed,Pune,2183,3651,Active,9
ATM01910,Swargate,18.5018,73.8636,Commercial,Pune,2462,2565,Active,9
ATM01911,Yerwada,18.5626,73.877,Residential,Pune,829,2500,Active,99
ATM01912,Shivaji Nagar,18.53,73.85,Mixed,Pune,402,2651,Active,9
ATM01913,Hadapsar,18.5089,73.9235,Mixed,Pune,819,2912,Active,37
ATM01914,Shivaji Nagar,18.53,73.85,Residential,Pune,0,2235,Active,8
ATM01915,Kothrud,18.5074,73.8077,Commercial,Pune,731,2523,Active,2
ATM01916,Swargate,18.5018,73.8636,IT Hub,Pune,0,2142,Active,34
ATM01917,Swargate,18.5018,73.8636,Residential,Pune,854,4419,Active,103
ATM01918,Baner,18.559,73.7862,Mixed,Pune,2,2352,Active,42
ATM01919,Hadapsar,18.5089,73.9235,IT Hub,Pune,2697,3736,Active,86
ATM01920,Camp,18.5167,73.8567,Mixed,Pune,1391,2990,Active,24
ATM01921,Shivaji Nagar,18.53,73.85,Mixed,Pune,3868,3692,Active,113
ATM01922,Yerwada,18.5626,73.877,Residential,Pune,2508,2377,Active,65
ATM01923,Camp,18.5167,73.8567,Mixed,Pune,0,2579,Active,117
ATM01924,Viman Nagar,18.5679,73.9143,Residential,Pune,1238,3686,Active,8
ATM01925,Shivaji Nagar,18.53,73.85,IT Hub,Pune,2821,3557,Active,16
ATM01926,Yerwada,18.5626,73.877,IT Hub,Pune,1500,3824,Active,19
ATM01927,Hinjewadi,18.5911,73.7389,Mixed,Pune,0,2788,Active,67
ATM01928,Viman Nagar,18.5679,73.9143,Residential,Pune,0,1373,Active,20
ATM01929,Yerwada,18.5626,73.877,IT Hub,Pune,0,3535,Active,3
ATM01930,Viman Nagar,18.5679,73.9143,Commercial,Pune,3026,3729,Active,18
ATM01931,Aundh,18.5579,73.8077,IT Hub,Pune,3358,3597,Active,42
ATM01932,Yerwada,18.5626,73.877,Commercial,Pune,0,2281,Active,55
ATM01933,Hinjewadi,18.5911,73.7389,Residential,Pune,2620,2391,Active,19
ATM01934,Kothrud,18.5074,73.8077,IT Hub,Pune,2237,3447,Active,21
ATM01935,Shivaji Nagar,18.53,73.85,IT Hub,Pune,5044,3646,Active,9
ATM01936,Swargate,18.5018,73.8636,IT Hub,Pune,1825,1471,Active,12
ATM01937,Baner,18.559,73.7862,Commercial,Pune,1494,4308,Active,15
ATM01938,Hinjewadi,18.5911,73.7389,Mixed,Pune,2702,2173,Active,14
ATM01939,Swargate,18.5018,73.8636,Mixed,Pune,1543,1354,Active,1
ATM01940,Hinjewadi,18.5911,73.7389,Commercial,Pune,448,2606,Active,6
ATM01941,Shivaji Nagar,18.53,73.85,Commercial,Pune,3600,3731,Active,4
ATM01942,Swargate,18.5018,73.8636,Residential,Pune,2215,1199,Active,6
ATM01943,Hadapsar,18.5089,73.9235,Residential,Pune,761,4402,Active,5
ATM01944,Hinjewadi,18.5911,73.7389,IT Hub,Pune,480,2331,Active,14
ATM01945,Viman Nagar,18.5679,73.9143,Residential,Pune,0,2848,Active,53
ATM01946,Shivaji Nagar,18.53,73.85,Residential,Pune,2569,2204,Active,0
ATM01947,Kothrud,18.5074,73.8077,Commercial,Pune,0,3171,Active,81
ATM01948,Camp,18.5167,73.8567,Residential,Pune,2438,3540,Active,15
ATM01949,Viman Nagar,18.5679,73.9143,Mixed,Pune,911,3528,Active,117
ATM01950,Swargate,18.5018,73.8636,Mixed,Pune,889,2283,Active,27
ATM01951,Hadapsar,18.5089,73.9235,Mixed,Pune,336,2070,Active,79
ATM01952,Hadapsar,18.5089,73.9235,Mixed,Pune,4611,2344,Active,5
ATM01953,Swargate,18.5018,73.8636,IT Hub,Pune,3119,3775,Active,16
ATM01954,Viman Nagar,18.5679,73.9143,IT Hub,Pune,0,3116,Active,0
ATM01955,Hadapsar,18.5089,73.9235,Commercial,Pune,2103,2747,Active,3
ATM01956,Yerwada,18.5626,73.877,Mixed,Pune,2229,2692,Active,64
ATM01957,Kothrud,18.5074,73.8077,Residential,Pune,1387,3183,Active,7
ATM01958,Camp,18.5167,73.8567,IT Hub,Pune,4632,2492,Active,67
ATM01959,Hadapsar,18.5089,73.9235,Residential,Pune,0,3159,Active,5
ATM01960,Hinjewadi,18.5911,73.7389,Mixed,Pune,0,2703,Active,89
ATM01961,Hadapsar,18.5089,73.9235,Commercial,Pune,2552,1996,Active,23
ATM01962,Aundh,18.5579,73.8077,Residential,Pune,848,3719,Active,0
ATM01963,Viman Nagar,18.5679,73.9143,IT Hub,Pune,412,3052,Active,24
ATM01964,Yerwada,18.5626,73.877,Residential,Pune,223,2859,Active,6
ATM01965,Baner,18.559,73.7862,IT Hub,Pune,3843,2743,Active,12
ATM01966,Aundh,18.5579,73.8077,Residential,Pune,2857,3085,Active,8
ATM01967,Camp,18.5167,73.8567,IT Hub,Pune,1187,3175,Active,52
ATM01968,Kothrud,18.5074,73.8077,Commercial,Pune,961,4539,Active,2
ATM01969,Aundh,18.5579,73.8077,Mixed,Pune,3292,2917,Active,24
ATM01970,Viman Nagar,18.5679,73.9143,Commercial,Pune,0,3062,Active,6
ATM01971,Swargate,18.5018,73.8636,Residential,Pune,2079,2071,Active,29
ATM01972,Swargate,18.5018,73.8636,Residential,Pune,269,5196,Active,43
ATM01973,Hinjewadi,18.5911,73.7389,Mixed,Pune,2582,3657,Active,45
ATM01974,Kothrud,18.5074,73.8077,Commercial,Pune,688,2052,Active,38
ATM01975,Viman Nagar,18.5679,73.9143,Commercial,Pune,6,4090,Active,45
ATM01976,Viman Nagar,18.5679,73.9143,Commercial,Pune,0,2552,Active,2
ATM01977,Baner,18.559,73.7862,Commercial,Pune,2260,3832,Active,37
ATM01978,Aundh,18.5579,73.8077,Commercial,Pune,677,3792,Active,36
ATM01979,Hinjewadi,18.5911,73.7389,Commercial,Pune,1487,2925,Active,81
ATM01980,Shivaji Nagar,18.53,73.85,Commercial,Pune,1607,2769,Active,41
ATM01981,Yerwada,18.5626,73.877,Mixed,Pune,0,2950,Active,25
ATM01982,Swargate,18.5018,73.8636,IT Hub,Pune,2532,3229,Active,1
ATM01983,Shivaji Nagar,18.53,73.85,IT Hub,Pune,213,3537,Active,58
ATM01984,Hinjewadi,18.5911,73.7389,Commercial,Pune,0,4126,Active,102
ATM01985,Swargate,18.5018,73.8636,Commercial,Pune,0,3656,Active,0
ATM01986,Baner,18.559,73.7862,IT Hub,Pune,1710,3465,Active,58
ATM01987,Hinjewadi,18.5911,73.7389,Residential,Pune,604,3233,Active,0
ATM01988,Swargate,18.5018,73.8636,IT Hub,Pune,1846,2473,Active,41
ATM01989,Aundh,18.5579,73.8077,Mixed,Pune,0,2411,Active,18
ATM01990,Aundh,18.5579,73.8077,Commercial,Pune,0,4110,Active,15
ATM01991,Shivaji Nagar,18.53,73.85,Commercial,Pune,1828,2267,Active,9
ATM01992,Camp,18.5167,73.8567,Mixed,Pune,1504,1861,Active,12
ATM01993,Aundh,18.5579,73.8077,IT Hub,Pune,4073,1583,Active,6
ATM01994,Viman Nagar,18.5679,73.9143,Residential,Pune,1210,3311,Active,43
ATM01995,Viman Nagar,18.5679,73.9143,IT Hub,Pune,2236,1916,Active,1
ATM01996,Viman Nagar,18.5679,73.9143,Residential,Pune,2940,4981,Active,1
ATM01997,Shivaji Nagar,18.53,73.85,Residential,Pune,1420,3963,Active,8
ATM01998,Swargate,18.5018,73.8636,IT Hub,Pune,1909,2749,Active,10
ATM01999,Aundh,18.5579,73.8077,IT Hub,Pune,1608,2739,Active,2
ATM02000,Camp,18.5167,73.8567,Mixed,Pune,0,3403,Active,2
ATM02001,Viman Nagar,18.5679,73.9143,Commercial,Pune,0,2636,Active,11
ATM02002,Shivaji Nagar,18.53,73.85,Mixed,Pune,1243,2906,Active,115
ATM02003,Hadapsar,18.5089,73.9235,Residential,Pune,2299,3205,Active,17
ATM02004,Yerwada,18.5626,73.877,Residential,Pune,992,2547,Active,7
ATM02005,Kothrud,18.5074,73.8077,Residential,Pune,697,2743,Active,67
ATM02006,Hinjewadi,18.5911,73.7389,Mixed,Pune,1847,2972,Active,0
ATM02007,Camp,18.5167,73.8567,Residential,Pune,892,3725,Active,9
ATM02008,Hadapsar,18.5089,73.9235,IT Hub,Pune,2383,3357,Active,1
ATM02009,Swargate,18.5018,73.8636,Commercial,Pune,2371,3247,Active,11
ATM02010,Camp,18.5167,73.8567,Residential,Pune,1181,2778,Active,46
ATM02011,Camp,18.5167,73.8567,Commercial,Pune,0,2504,Active,9
ATM02012,Shivaji Nagar,18.53,73.85,Residential,Pune,1459,1608,Active,2
ATM02013,Hinjewadi,18.5911,73.7389,Commercial,Pune,2952,3590,Active,7
ATM02014,Aundh,18.5579,73.8077,Commercial,Pune,1381,3296,Active,75
ATM02015,Baner,18.559,73.7862,IT Hub,Pune,1942,3593,Active,20
ATM02016,Camp,18.5167,73.8567,Mixed,Pune,678,3703,Active,5
ATM02017,Hadapsar,18.5089,73.9235,Commercial,Pune,1123,1370,Active,17
ATM02018,Baner,18.559,73.7862,Mixed,Pune,0,2758,Active,16
ATM02019,Hinjewadi,18.5911,73.7389,Residential,Pune,0,1621,Active,43
ATM02020,Aundh,18.5579,73.8077,IT Hub,Pune,1200,2800,Active,2
ATM02021,Viman Nagar,18.5679,73.9143,IT Hub,Pune,1111,2879,Active,2
ATM02022,Kothrud,18.5074,73.8077,IT Hub,Pune,1445,1810,Active,12
ATM02023,Camp,18.5167,73.8567,Residential,Pune,1679,2883,Active,32
ATM02024,Yerwada,18.5626,73.877,Commercial,Pune,107,1917,Active,5
ATM02025,Kothrud,18.5074,73.8077,Commercial,Pune,0,4272,Active,75
ATM02026,Baner,18.559,73.7862,Residential,Pune,61,3026,Active,39
ATM02027,Baner,18.559,73.7862,Commercial,Pune,1291,4579,Active,12
ATM02028,Hadapsar,18.5089,73.9235,Commercial,Pune,2398,2969,Active,3
ATM02029,Baner,18.559,73.7862,IT Hub,Pune,2335,2040,Active,10
ATM02030,Shivaji Nagar,18.53,73.85,Residential,Pune,3446,4476,Active,9
ATM02031,Viman Nagar,18.5679,73.9143,Commercial,Pune,1374,2710,Active,6
ATM02032,Aundh,18.5579,73.8077,Mixed,Pune,2718,2302,Active,3
ATM02033,Shivaji Nagar,18.53,73.85,Residential,Pune,0,1838,Active,1
ATM02034,Hinjewadi,18.5911,73.7389,Commercial,Pune,754,3322,Active,40
ATM02035,Hinjewadi,18.5911,73.7389,Mixed,Pune,1711,2591,Active,10
ATM02036,Swargate,18.5018,73.8636,Residential,Pune,0,2788,Active,80
ATM02037,Shivaji Nagar,18.53,73.85,Residential,Pune,1540,2500,Active,62
ATM02038,Yerwada,18.5626,73.877,Residential,Pune,2829,3564,Active,36
ATM02039,Yerwada,18.5626,73.877,Residential,Pune,1531,3490,Active,29
ATM02040,Aundh,18.5579,73.8077,Residential,Pune,3263,3496,Active,46
ATM02041,Hinjewadi,18.5911,73.7389,Mixed,Pune,0,2749,Active,16
ATM02042,Viman Nagar,18.5679,73.9143,Commercial,Pune,0,3365,Active,4
ATM02043,Shivaji Nagar,18.53,73.85,Residential,Pune,1476,4143,Active,41
ATM02044,Hadapsar,18.5089,73.9235,Residential,Pune,4136,1994,Active,101
ATM02045,Hinjewadi,18.5911,73.7389,Residential,Pune,741,3529,Active,0
ATM02046,Camp,18.5167,73.8567,Commercial,Pune,3338,3847,Active,12
ATM02047,Kothrud,18.5074,73.8077,IT Hub,Pune,3428,769,Active,53
ATM02048,Camp,18.5167,73.8567,Mixed,Pune,2493,1583,Active,5
ATM02049,Camp,18.5167,73.8567,Residential,Pune,1828,3306,Active,102
ATM02050,Hadapsar,18.5089,73.9235,IT Hub,Pune,751,3072,Active,10
ATM02051,Shivaji Nagar,18.53,73.85,IT Hub,Pune,329,3976,Active,4
ATM02052,Hadapsar,18.5089,73.9235,Mixed,Pune,1039,4577,Active,0
ATM02053,Shivaji Nagar,18.53,73.85,Residential,Pune,945,2813,Active,192
ATM02054,Shivaji Nagar,18.53,73.85,Mixed,Pune,1442,2919,Active,11
ATM02055,Viman Nagar,18.5679,73.9143,Residential,Pune,2348,1988,Active,2
ATM02056,Hinjewadi,18.5911,73.7389,Mixed,Pune,2111,3630,Active,77
ATM02057,Aundh,18.5579,73.8077,Mixed,Pune,2909,3471,Active,35
ATM02058,Swargate,18.5018,73.8636,Commercial,Pune,44,3786,Active,2
ATM02059,Hadapsar,18.5089,73.9235,Commercial,Pune,1835,4279,Active,0
ATM02060,Camp,18.5167,73.8567,Commercial,Pune,1418,3852,Active,47
ATM02061,Viman Nagar,18.5679,73.9143,IT Hub,Pune,0,1813,Active,13
ATM02062,Shivaji Nagar,18.53,73.85,Residential,Pune,1539,3952,Active,24
ATM02063,Shivaji Nagar,18.53,73.85,Residential,Pune,1514,3174,Active,33
ATM02064,Swargate,18.5018,73.8636,Residential,Pune,649,2358,Active,39
ATM02065,Camp,18.5167,73.8567,Residential,Pune,570,961,Active,10
ATM02066,Swargate,18.5018,73.8636,IT Hub,Pune,146,3848,Active,14
ATM02067,Hinjewadi,18.5911,73.7389,Mixed,Pune,328,3772,Active,64
ATM02068,Shivaji Nagar,18.53,73.85,Residential,Pune,940,3254,Active,62
ATM02069,Camp,18.5167,73.8567,Commercial,Pune,0,2879,Active,1
ATM02070,Swargate,18.5018,73.8636,IT Hub,Pune,309,2029,Active,24
ATM02071,Viman Nagar,18.5679,73.9143,Mixed,Pune,1466,3537,Active,30
ATM02072,Kothrud,18.5074,73.8077,Commercial,Pune,0,4231,Active,45
ATM02073,Aundh,18.5579,73.8077,IT Hub,Pune,2518,1605,Active,33
ATM02074,Shivaji Nagar,18.53,73.85,Residential,Pune,302,2979,Active,33
ATM02075,Aundh,18.5579,73.8077,Commercial,Pune,1361,2285,Active,22
ATM02076,Yerwada,18.5626,73.877,Mixed,Pune,0,4515,Active,55
ATM02077,Yerwada,18.5626,73.877,Mixed,Pune,0,2887,Active,12
ATM02078,Aundh,18.5579,73.8077,Residential,Pune,3511,3203,Active,136
ATM02079,Yerwada,18.5626,73.877,IT Hub,Pune,0,4164,Active,18
ATM02080,Camp,18.5167,73.8567,Residential,Pune,101,3240,Active,23
ATM02081,Hadapsar,18.5089,73.9235,Mixed,Pune,1583,3946,Active,92
ATM02082,Viman Nagar,18.5679,73.9143,Mixed,Pune,1982,3538,Active,41
ATM02083,Hinjewadi,18.5911,73.7389,Commercial,Pune,0,2487,Active,8
ATM02084,Baner,18.559,73.7862,Commercial,Pune,1185,1804,Active,54
ATM02085,Shivaji Nagar,18.53,73.85,IT Hub,Pune,0,2325,Active,40
ATM02086,Viman Nagar,18.5679,73.9143,IT Hub,Pune,1083,2692,Active,1
ATM02087,Viman Nagar,18.5679,73.9143,IT Hub,Pune,0,2592,Active,26
ATM02088,Yerwada,18.5626,73.877,Mixed,Pune,1681,2428,Active,45
ATM02089,Swargate,18.5018,73.8636,Residential,Pune,1562,2690,Active,0
ATM02090,Hinjewadi,18.5911,73.7389,IT Hub,Pune,0,4049,Active,4
ATM02091,Baner,18.559,73.7862,Residential,Pune,1578,3560,Active,56
ATM02092,Aundh,18.5579,73.8077,IT Hub,Pune,1634,1909,Active,132
ATM02093,Yerwada,18.5626,73.877,Mixed,Pune,2003,3971,Active,10
ATM02094,Shivaji Nagar,18.53,73.85,IT Hub,Pune,0,3537,Active,159
ATM02095,Camp,18.5167,73.8567,Mixed,Pune,381,4912,Active,72
ATM02096,Swargate,18.5018,73.8636,IT Hub,Pune,3986,3422,Active,3
ATM02097,Camp,18.5167,73.8567,Mixed,Pune,0,2505,Active,13
ATM02098,Kothrud,18.5074,73.8077,Residential,Pune,873,2979,Active,5
ATM02099,Aundh,18.5579,73.8077,Mixed,Pune,0,2137,Active,13
ATM02100,Hadapsar,18.5089,73.9235,IT Hub,Pune,1497,2888,Active,34
ATM02101,Aundh,18.5579,73.8077,Residential,Pune,0,2382,Active,8
ATM02102,Baner,18.559,73.7862,IT Hub,Pune,261,3196,Active,44
ATM02103,Baner,18.559,73.7862,Residential,Pune,2645,1860,Active,21
ATM02104,Kothrud,18.5074,73.8077,Residential,Pune,1289,4453,Active,1
ATM02105,Yerwada,18.5626,73.877,IT Hub,Pune,1174,3346,Active,68
ATM02106,Viman Nagar,18.5679,73.9143,Mixed,Pune,1081,3115,Active,21
ATM02107,Shivaji Nagar,18.53,73.85,Mixed,Pune,179,2976,Active,21
ATM02108,Baner,18.559,73.7862,IT Hub,Pune,0,2968,Active,85
ATM02109,Swargate,18.5018,73.8636,IT Hub,Pune,1166,2958,Active,89
ATM02110,Swargate,18.5018,73.8636,Commercial,Pune,1066,3063,Active,45
ATM02111,Baner,18.559,73.7862,Residential,Pune,0,3833,Active,31
ATM02112,Aundh,18.5579,73.8077,IT Hub,Pune,0,1079,Active,1
ATM02113,Baner,18.559,73.7862,IT Hub,Pune,939,2272,Active,24
ATM02114,Hadapsar,18.5089,73.9235,Residential,Pune,461,2115,Active,4
ATM02115,Camp,18.5167,73.8567,Mixed,Pune,503,1326,Active,0
ATM02116,Aundh,18.5579,73.8077,IT Hub,Pune,0,2487,Active,9
ATM02117,Hadapsar,18.5089,73.9235,Commercial,Pune,193,2136,Active,7
ATM02118,Shivaji Nagar,18.53,73.85,Residential,Pune,717,3380,Active,102
ATM02119,Swargate,18.5018,73.8636,IT Hub,Pune,1064,3244,Active,3
ATM02120,Shivaji Nagar,18.53,73.85,Residential,Pune,0,2962,Active,10
ATM02121,Swargate,18.5018,73.8636,Commercial,Pune,1924,3509,Active,16
ATM02122,Viman Nagar,18.5679,73.9143,Commercial,Pune,2306,5006,Active,7
ATM02123,Viman Nagar,18.5679,73.9143,Mixed,Pune,0,2324,Active,0
ATM02124,Aundh,18.5579,73.8077,Commercial,Pune,3730,2583,Active,32
ATM02125,Hadapsar,18.5089,73.9235,Commercial,Pune,108,2075,Active,12
ATM02126,Hinjewadi,18.5911,73.7389,Commercial,Pune,1279,4087,Active,25
ATM02127,Shivaji Nagar,18.53,73.85,Commercial,Pune,0,3280,Active,0
ATM02128,Camp,18.5167,73.8567,Mixed,Pune,0,4229,Active,37
ATM02129,Viman Nagar,18.5679,73.9143,IT Hub,Pune,218,3123,Active,12
ATM02130,Aundh,18.5579,73.8077,IT Hub,Pune,3284,3478,Active,127
ATM02131,Swargate,18.5018,73.8636,Mixed,Pune,893,3814,Active,37
ATM02132,Baner,18.559,73.7862,Commercial,Pune,0,3168,Active,62
ATM02133,Aundh,18.5579,73.8077,Commercial,Pune,0,2845,Active,55
ATM02134,Swargate,18.5018,73.8636,IT Hub,Pune,2015,2983,Active,18
ATM02135,Hinjewadi,18.5911,73.7389,Mixed,Pune,1468,4207,Active,35
ATM02136,Hinjewadi,18.5911,73.7389,Commercial,Pune,769,500,Active,39
ATM02137,Camp,18.5167,73.8567,Mixed,Pune,77,4143,Active,18
ATM02138,Kothrud,18.5074,73.8077,Commercial,Pune,0,3564,Active,3
ATM02139,Aundh,18.5579,73.8077,IT Hub,Pune,565,4203,Active,0
ATM02140,Viman Nagar,18.5679,73.9143,Mixed,Pune,0,2719,Active,87
ATM02141,Kothrud,18.5074,73.8077,Mixed,Pune,778,3943,Active,5
ATM02142,Aundh,18.5579,73.8077,IT Hub,Pune,1539,4005,Active,39
ATM02143,Aundh,18.5579,73.8077,Commercial,Pune,3626,2883,Active,29
ATM02144,Baner,18.559,73.7862,Commercial,Pune,803,2510,Active,13
ATM02145,Yerwada,18.5626,73.877,IT Hub,Pune,926,3435,Active,13
ATM02146,Kothrud,18.5074,73.8077,IT Hub,Pune,0,4042,Active,39
ATM02147,Aundh,18.5579,73.8077,IT Hub,Pune,1506,4327,Active,66
ATM02148,Camp,18.5167,73.8567,Mixed,Pune,1505,3686,Active,23
ATM02149,Aundh,18.5579,73.8077,Commercial,Pune,0,1399,Active,20
ATM02150,Baner,18.559,73.7862,Residential,Pune,2188,1692,Active,62
ATM02151,Swargate,18.5018,73.8636,Mixed,Pune,145,3432,Active,39
ATM02152,Shivaji Nagar,18.53,73.85,Mixed,Pune,0,2822,Active,30
ATM02153,Kothrud,18.5074,73.8077,Residential,Pune,968,2168,Active,0
ATM02154,Camp,18.5167,73.8567,Mixed,Pune,2164,2800,Active,4
ATM02155,Kothrud,18.5074,73.8077,Mixed,Pune,2535,2330,Active,94
ATM02156,Camp,18.5167,73.8567,Residential,Pune,243,3011,Active,15
ATM02157,Hadapsar,18.5089,73.9235,Residential,Pune,3097,3812,Active,17
ATM02158,Kothrud,18.5074,73.8077,Mixed,Pune,3059,3865,Active,3
ATM02159,Hinjewadi,18.5911,73.7389,Commercial,Pune,2665,2417,Active,100
ATM02160,Hinjewadi,18.5911,73.7389,Commercial,Pune,862,4089,Active,32
ATM02161,Camp,18.5167,73.8567,Residential,Pune,1592,3954,Active,6
ATM02162,Swargate,18.5018,73.8636,IT Hub,Pune,2301,1308,Active,35
ATM02163,Yerwada,18.5626,73.877,Residential,Pune,2428,3126,Active,18
ATM02164,Aundh,18.5579,73.8077,Residential,Pune,3205,3357,Active,6
ATM02165,Baner,18.559,73.7862,Commercial,Pune,0,2564,Active,3
ATM02166,Aundh,18.5579,73.8077,Residential,Pune,0,3219,Active,17
ATM02167,Shivaji Nagar,18.53,73.85,IT Hub,Pune,1213,3348,Active,68
ATM02168,Hinjewadi,18.5911,73.7389,Commercial,Pune,2451,2929,Active,51
ATM02169,Viman Nagar,18.5679,73.9143,Mixed,Pune,2902,2104,Active,44
ATM02170,Aundh,18.5579,73.8077,Mixed,Pune,623,4168,Active,41
ATM02171,Hinjewadi,18.5911,73.7389,Residential,Pune,1499,3061,Active,2
